alg,label,assinatura,detalhe
b4,DTLZ2,mesmo_inode=6,"{""exp_main_b4_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
b4,DTLZ3,mesmo_inode=6,"{""exp_main_b4_DTLZ3_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_DTLZ3_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_DTLZ3_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ3_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ3_42__timing.parquet"": ""mesmo_inode""}"
b4,DTLZ4,mesmo_inode=6,"{""exp_main_b4_DTLZ4_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_DTLZ4_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_DTLZ4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ4_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ4_42__timing.parquet"": ""mesmo_inode""}"
b4,DTLZ7,mesmo_inode=6,"{""exp_main_b4_DTLZ7_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_DTLZ7_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_DTLZ7_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ7_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ7_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_DTLZ7_42__timing.parquet"": ""mesmo_inode""}"
b4,MMF1,mesmo_inode=6,"{""exp_main_b4_MMF1_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_MMF1_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_MMF1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF1_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF1_42__timing.parquet"": ""mesmo_inode""}"
b4,MMF11_L,mesmo_inode=6,"{""exp_main_b4_MMF11_L_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_MMF11_L_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_MMF11_L_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF11_L_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF11_L_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF11_L_42__timing.parquet"": ""mesmo_inode""}"
b4,MMF16_20,mesmo_inode=6,"{""exp_main_b4_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
b4,MMF4,mesmo_inode=6,"{""exp_main_b4_MMF4_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_MMF4_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_MMF4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF4_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_MMF4_42__timing.parquet"": ""mesmo_inode""}"
b4,WFG1,mesmo_inode=6,"{""exp_main_b4_WFG1_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_WFG1_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_WFG1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG1_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG1_42__timing.parquet"": ""mesmo_inode""}"
b4,WFG2,mesmo_inode=6,"{""exp_main_b4_WFG2_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_WFG2_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_WFG2_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG2_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG2_42__timing.parquet"": ""mesmo_inode""}"
b4,WFG4,mesmo_inode=6,"{""exp_main_b4_WFG4_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_WFG4_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_WFG4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG4_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG4_42__timing.parquet"": ""mesmo_inode""}"
b4,WFG5,mesmo_inode=6,"{""exp_main_b4_WFG5_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_WFG5_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_WFG5_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG5_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG5_42__timing.parquet"": ""mesmo_inode""}"
b4,WFG9,mesmo_inode=6,"{""exp_main_b4_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_WFG9_42__timing.parquet"": ""mesmo_inode""}"
b4,ZDT1,mesmo_inode=6,"{""exp_main_b4_ZDT1_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_ZDT1_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_ZDT1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT1_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT1_42__timing.parquet"": ""mesmo_inode""}"
b4,ZDT3,mesmo_inode=6,"{""exp_main_b4_ZDT3_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_ZDT3_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_ZDT3_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT3_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT3_42__timing.parquet"": ""mesmo_inode""}"
b4,ZDT4,mesmo_inode=6,"{""exp_main_b4_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
b4,ZDT6,mesmo_inode=6,"{""exp_main_b4_ZDT6_42.jsonl"": ""mesmo_inode"", ""exp_main_b4_ZDT6_42.manifest.json"": ""mesmo_inode"", ""exp_main_b4_ZDT6_42__pop.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT6_42__real.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT6_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_b4_ZDT6_42__timing.parquet"": ""mesmo_inode""}"
b5m,BBOB_F1,igual_copia=8,"{""exp_off_b5m_BBOB_F1_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F1_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F17,igual_copia=8,"{""exp_off_b5m_BBOB_F17_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F17_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F22,igual_copia=8,"{""exp_off_b5m_BBOB_F22_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F22_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F37,igual_copia=8,"{""exp_off_b5m_BBOB_F37_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F37_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F49,igual_copia=8,"{""exp_off_b5m_BBOB_F49_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F49_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F5,igual_copia=8,"{""exp_off_b5m_BBOB_F5_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F5_42__timing.parquet"": ""igual_copia""}"
b5m,BBOB_F55,igual_copia=8,"{""exp_off_b5m_BBOB_F55_42.jsonl"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_BBOB_F55_42__timing.parquet"": ""igual_copia""}"
b5m,DTLZ1,igual_copia=8,"{""exp_off_b5m_DTLZ1_42.jsonl"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ1_42__timing.parquet"": ""igual_copia""}"
b5m,DTLZ2,igual_copia=8,"{""exp_off_b5m_DTLZ2_42.jsonl"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ2_42__timing.parquet"": ""igual_copia""}"
b5m,DTLZ3,igual_copia=8,"{""exp_off_b5m_DTLZ3_42.jsonl"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ3_42__timing.parquet"": ""igual_copia""}"
b5m,DTLZ4,igual_copia=8,"{""exp_off_b5m_DTLZ4_42.jsonl"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ4_42__timing.parquet"": ""igual_copia""}"
b5m,DTLZ7,igual_copia=8,"{""exp_off_b5m_DTLZ7_42.jsonl"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_DTLZ7_42__timing.parquet"": ""igual_copia""}"
b5m,MMF1,igual_copia=8,"{""exp_off_b5m_MMF1_42.jsonl"": ""igual_copia"", ""exp_off_b5m_MMF1_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF1_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF1_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_MMF1_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_MMF1_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_MMF1_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_MMF1_42__timing.parquet"": ""igual_copia""}"
b5m,MMF11_L,igual_copia=8,"{""exp_off_b5m_MMF11_L_42.jsonl"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_MMF11_L_42__timing.parquet"": ""igual_copia""}"
b5m,MMF16_20,igual_copia=8,"{""exp_off_b5m_MMF16_20_42.jsonl"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_MMF16_20_42__timing.parquet"": ""igual_copia""}"
b5m,MMF4,igual_copia=8,"{""exp_off_b5m_MMF4_42.jsonl"": ""igual_copia"", ""exp_off_b5m_MMF4_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF4_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_MMF4_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_MMF4_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_MMF4_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_MMF4_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_MMF4_42__timing.parquet"": ""igual_copia""}"
b5m,WFG1,igual_copia=8,"{""exp_off_b5m_WFG1_42.jsonl"": ""igual_copia"", ""exp_off_b5m_WFG1_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG1_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG1_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_WFG1_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_WFG1_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_WFG1_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_WFG1_42__timing.parquet"": ""igual_copia""}"
b5m,WFG2,igual_copia=8,"{""exp_off_b5m_WFG2_42.jsonl"": ""igual_copia"", ""exp_off_b5m_WFG2_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG2_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG2_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_WFG2_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_WFG2_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_WFG2_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_WFG2_42__timing.parquet"": ""igual_copia""}"
b5m,WFG4,igual_copia=8,"{""exp_off_b5m_WFG4_42.jsonl"": ""igual_copia"", ""exp_off_b5m_WFG4_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG4_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG4_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_WFG4_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_WFG4_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_WFG4_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_WFG4_42__timing.parquet"": ""igual_copia""}"
b5m,WFG5,igual_copia=8,"{""exp_off_b5m_WFG5_42.jsonl"": ""igual_copia"", ""exp_off_b5m_WFG5_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG5_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG5_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_WFG5_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_WFG5_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_WFG5_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_WFG5_42__timing.parquet"": ""igual_copia""}"
b5m,WFG9,igual_copia=8,"{""exp_off_b5m_WFG9_42.jsonl"": ""igual_copia"", ""exp_off_b5m_WFG9_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG9_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_WFG9_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_WFG9_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_WFG9_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_WFG9_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_WFG9_42__timing.parquet"": ""igual_copia""}"
b5m,ZDT1,igual_copia=8,"{""exp_off_b5m_ZDT1_42.jsonl"": ""igual_copia"", ""exp_off_b5m_ZDT1_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT1_42__timing.parquet"": ""igual_copia""}"
b5m,ZDT3,igual_copia=8,"{""exp_off_b5m_ZDT3_42.jsonl"": ""igual_copia"", ""exp_off_b5m_ZDT3_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT3_42__timing.parquet"": ""igual_copia""}"
b5m,ZDT4,igual_copia=8,"{""exp_off_b5m_ZDT4_42.jsonl"": ""igual_copia"", ""exp_off_b5m_ZDT4_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT4_42__timing.parquet"": ""igual_copia""}"
b5m,ZDT6,igual_copia=8,"{""exp_off_b5m_ZDT6_42.jsonl"": ""igual_copia"", ""exp_off_b5m_ZDT6_42.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__final.manifest.json"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__final.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__pop.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__real.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__surrogate.parquet"": ""igual_copia"", ""exp_off_b5m_ZDT6_42__timing.parquet"": ""igual_copia""}"
b5m,swap_medium-lhs_DTLZ2,igual_copia=8,"{""exp_sweep-medium-lhs_b5m_DTLZ2_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__final.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_DTLZ2_42__timing.parquet"": ""igual_copia""}"
b5m,swap_medium-lhs_MMF16_20,igual_copia=8,"{""exp_sweep-medium-lhs_b5m_MMF16_20_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__final.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_MMF16_20_42__timing.parquet"": ""igual_copia""}"
b5m,swap_medium-lhs_WFG9,igual_copia=8,"{""exp_sweep-medium-lhs_b5m_WFG9_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__final.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_WFG9_42__timing.parquet"": ""igual_copia""}"
b5m,swap_medium-lhs_ZDT1,igual_copia=8,"{""exp_sweep-medium-lhs_b5m_ZDT1_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__final.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT1_42__timing.parquet"": ""igual_copia""}"
b5m,swap_medium-lhs_ZDT4,igual_copia=8,"{""exp_sweep-medium-lhs_b5m_ZDT4_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__final.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_b5m_ZDT4_42__timing.parquet"": ""igual_copia""}"
